sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
134,112,31,1.3328976801592338,1.2064240000894193,-0.12647368006981452,1784367678.4991722,1784367679.947123,1784367679.2231476,1.52310719,"[dac] CH_A set to +1.206 V (code=36721)
"
135,113,0,1.3369774762905182,1.4022542143910677,0.06527673810054946,1784367708.505147,1784367709.9278872,1784367709.216517,1.56198505,"[dac] CH_A set to +1.402 V (code=37362)
"
136,113,1,1.4022542143910677,1.4675309524916171,0.06527673810054946,1784367709.9281821,1784367711.3661098,1784367710.647146,1.55260074,"[dac] CH_A set to +1.467 V (code=37576)
"
137,114,0,1.3369774762905182,1.2064240000894195,-0.1305534762010987,1784367739.852761,1784367741.2914088,1784367740.572085,1.51372288,"[dac] CH_A set to +1.206 V (code=36721)
"
138,114,1,1.2064240000894195,1.0758705238883208,-0.1305534762010987,1784367741.291619,1784367742.7317162,1784367742.0116677,1.50299795,"[dac] CH_A set to +1.076 V (code=36293)
"
139,114,2,1.0758705238883208,0.9453170476872222,-0.13055347620109858,1784367742.731911,1784367744.175686,1784367743.4537983,1.47618564,"[dac] CH_A set to +0.945 V (code=35865)
"
140,114,3,0.9453170476872222,0.8147635714861236,-0.1305534762010987,1784367744.175893,1784367745.619385,1784367744.897639,1.41049546,"[dac] CH_A set to +0.815 V (code=35437)
"
141,114,4,0.8147635714861236,0.6842100952850249,-0.1305534762010987,1784367745.619566,1784367747.049592,1784367746.334579,1.35553021,"[dac] CH_A set to +0.684 V (code=35009)
"
142,114,5,0.6842100952850249,0.5536566190839263,-0.13055347620109858,1784367747.0497868,1784367748.484394,1784367747.7670903,1.33542097,"[dac] CH_A set to +0.554 V (code=34582)
"
143,114,6,0.5536566190839263,0.4231031428828276,-0.1305534762010987,1784367748.484598,1784367749.909903,1784367749.1972504,1.26973079,"[dac] CH_A set to +0.423 V (code=34154)
"
144,115,0,0.29254966668172866,0.2272729285811792,-0.06527673810054946,1784367778.430031,1784367779.84891,1784367779.1394706,1.19465631,"[dac] CH_A set to +0.227 V (code=33512)
"
145,115,1,0.2272729285811792,0.16199619048062974,-0.06527673810054946,1784367779.849098,1784367781.2698681,1784367780.559483,1.13298798,"[dac] CH_A set to +0.162 V (code=33298)
"
146,116,0,0.29254966668172866,0.18064668708078685,-0.11190297960094181,1784367809.815757,1784367811.255005,1784367810.5353808,1.16114091,"[dac] CH_A set to +0.181 V (code=33359)
"
147,116,1,0.18064668708078685,0.06874370747984507,-0.11190297960094178,1784367811.255189,1784367812.682218,1784367811.9687035,1.1437129,"[dac] CH_A set to +0.069 V (code=32993)
"
148,116,2,0.06874370747984507,-0.043159272121096715,-0.11190297960094178,1784367812.682434,1784367814.1221771,1784367813.4023056,1.04852918,"[dac] CH_A set to -0.043 V (code=32626)
"
