dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
698,97,post,2,1784378469.852937,1784378470.0536478,1784378469.9532924,1.53651335
699,97,post,3,1784378470.0538409,1784378470.255403,1784378470.154622,1.53517273
700,97,post,4,1784378470.255588,1784378470.460463,1784378470.3580256,1.56466628
701,97,post,5,1784378470.460717,1784378470.6649358,1784378470.5628264,1.50299795
702,97,post,6,1784378470.6652648,1784378470.866187,1784378470.765726,1.53651335
703,97,post,7,1784378470.866434,1784378471.06864,1784378470.967537,1.51506349
704,98,pre,0,1784378515.9029288,1784378516.1031911,1784378516.0030599,0.6785192
705,98,pre,1,1784378516.103395,1784378516.3059359,1784378516.2046654,0.698628438
706,98,pre,2,1784378516.306195,1784378516.5113962,1784378516.4087956,0.693265975
707,98,pre,3,1784378516.5116212,1784378516.716817,1784378516.6142192,0.697287822
708,98,pre,4,1784378516.7170749,1784378516.9197178,1784378516.8183963,0.716056444
709,98,pre,5,1784378516.9199228,1784378517.125066,1784378517.0224943,0.710693981
710,98,pre,6,1784378517.125346,1784378517.325568,1784378517.225457,0.693265975
711,98,pre,7,1784378517.3257668,1784378517.530903,1784378517.428335,0.657069347
712,98,post,0,1784378554.652692,1784378554.8564968,1784378554.7545943,0.654388115
713,98,post,1,1784378554.8568058,1784378555.061991,1784378554.9593983,0.679859816
714,98,post,2,1784378555.0622,1784378555.264226,1784378555.163213,0.682541048
715,98,post,3,1784378555.264412,1784378555.469558,1784378555.3669848,0.698628438
716,98,post,4,1784378555.469753,1784378555.672776,1784378555.5712645,0.654388115
717,98,post,5,1784378555.672992,1784378555.878134,1784378555.775563,0.68522228
718,98,post,6,1784378555.8784041,1784378556.083348,1784378555.980876,0.667794274
719,98,post,7,1784378556.0835662,1784378556.287831,1784378556.1856985,0.677178585
720,99,pre,0,1784378565.578214,1784378565.778959,1784378565.6785865,0.661091194
721,99,pre,1,1784378565.779406,1784378565.981513,1784378565.8804595,0.689244127
722,99,pre,2,1784378565.9817019,1784378566.186811,1784378566.0842564,0.674497353
723,99,pre,3,1784378566.187016,1784378566.392151,1784378566.2895837,0.640981956
724,99,pre,4,1784378566.392354,1784378566.597482,1784378566.4949179,0.670475505
725,99,pre,5,1784378566.597737,1784378566.799468,1784378566.6986027,0.665113042
726,99,pre,6,1784378566.799679,1784378567.001135,1784378566.900407,0.665113042
727,99,pre,7,1784378567.0013518,1784378567.205919,1784378567.1036353,0.658409963
728,99,post,0,1784378604.325963,1784378604.531083,1784378604.428523,0.639641341
729,99,post,1,1784378604.531352,1784378604.7337558,1784378604.632554,0.622213334
730,99,post,2,1784378604.733997,1784378604.936496,1784378604.8352466,0.649025652
731,99,post,3,1784378604.9367082,1784378605.141205,1784378605.0389566,0.643663188
732,99,post,4,1784378605.141398,1784378605.3465211,1784378605.2439594,0.66243181
733,99,post,5,1784378605.346712,1784378605.551834,1784378605.449273,0.643663188
734,99,post,6,1784378605.5520499,1784378605.754681,1784378605.6533656,0.655728731
735,99,post,7,1784378605.754886,1784378605.9561331,1784378605.8555095,0.654388115
736,100,pre,0,1784378632.494148,1784378632.698543,1784378632.5963454,0.075242065
737,100,pre,1,1784378632.698786,1784378632.903166,1784378632.800976,0.0524515954
738,100,pre,2,1784378632.903369,1784378633.113482,1784378633.0084255,0.0511109795
739,100,pre,3,1784378633.113675,1784378633.323832,1784378633.2187536,0.047089132
740,100,pre,4,1784378633.324049,1784378633.524672,1784378633.4243605,0.047089132
741,100,pre,5,1784378633.524874,1784378633.734997,1784378633.6299355,0.0618359064
742,100,pre,6,1784378633.7352378,1784378633.9411042,1784378633.838171,0.037704821
743,100,pre,7,1784378633.941312,1784378634.143062,1784378634.0421872,0.0390454368
744,100,post,0,1784378671.502033,1784378671.702891,1784378671.602462,0.02832051
745,100,post,1,1784378671.7031648,1784378671.913314,1784378671.8082395,0.0323423575
746,100,post,2,1784378671.913532,1784378672.116857,1784378672.0151944,0.056473443
747,100,post,3,1784378672.117055,1784378672.3264582,1784378672.2217565,0.047089132
748,100,post,4,1784378672.326723,1784378672.532546,1784378672.4296346,0.065857754
749,100,post,5,1784378672.5327969,1784378672.740097,1784378672.636447,0.0578140588
750,100,post,6,1784378672.740434,1784378672.9457762,1784378672.843105,0.0591546747
751,100,post,7,1784378672.946076,1784378673.148834,1784378673.0474548,0.0269798941
752,101,pre,0,1784378682.586944,1784378682.7970738,1784378682.692009,0.0403860527
753,101,pre,1,1784378682.7972858,1784378682.998126,1784378682.897706,0.0269798941
754,101,pre,2,1784378682.998392,1784378683.205759,1784378683.1020756,0.0698796015
755,101,pre,3,1784378683.206052,1784378683.414788,1784378683.31042,0.0685389857
756,101,pre,4,1784378683.415006,1784378683.617907,1784378683.5164566,0.0269798941
757,101,pre,5,1784378683.618112,1784378683.828246,1784378683.723179,0.0444079002
758,101,pre,6,1784378683.828545,1784378684.0297768,1784378683.929161,0.0457485161
759,101,pre,7,1784378684.029984,1784378684.2400901,1784378684.135037,0.0645171381
760,101,post,0,1784378721.575116,1784378721.78173,1784378721.678423,0.0363642051
761,101,post,1,1784378721.781971,1784378721.9889548,1784378721.8854628,0.0578140588
762,101,post,2,1784378721.989255,1784378722.18952,1784378722.0893874,0.0698796015
763,101,post,3,1784378722.189749,1784378722.3999438,1784378722.2948465,0.0430672844
764,101,post,4,1784378722.400177,1784378722.60422,1784378722.5021985,0.0511109795
765,101,post,5,1784378722.6044312,1784378722.814595,1784378722.7095132,0.0323423575
766,101,post,6,1784378722.814879,1784378723.021378,1784378722.9181285,0.0350235893
767,101,post,7,1784378723.0217679,1784378723.231897,1784378723.1268325,0.0363642051
768,102,pre,0,1784378809.921398,1784378810.126593,1784378810.0239954,0.977476536
769,102,pre,1,1784378810.126894,1784378810.3320398,1784378810.229467,0.964070378
770,102,pre,2,1784378810.332246,1784378810.537399,1784378810.4348226,0.952004835
771,102,pre,3,1784378810.537599,1784378810.738818,1784378810.6382084,0.942620524
772,102,pre,4,1784378810.7390132,1784378810.9421282,1784378810.8405707,0.972114073
773,102,pre,5,1784378810.9423292,1784378811.147509,1784378811.044919,0.965410994
774,102,pre,6,1784378811.147817,1784378811.352656,1784378811.2502365,0.970773457
775,102,pre,7,1784378811.352854,1784378811.555701,1784378811.4542775,0.957367299
776,102,post,0,1784378848.662702,1784378848.863221,1784378848.7629614,0.94396114
777,102,post,1,1784378848.8635972,1784378849.068363,1784378848.96598,0.909105128
778,102,post,2,1784378849.06863,1784378849.273845,1784378849.1712375,0.926533134
779,102,post,3,1784378849.2740748,1784378849.4791958,1784378849.3766353,0.92787375
780,102,post,4,1784378849.479408,1784378849.683576,1784378849.581492,0.935917445
781,102,post,5,1784378849.6837618,1784378849.888902,1784378849.786332,0.919830055
782,102,post,6,1784378849.889299,1784378850.094462,1784378849.9918804,0.913126975
783,102,post,7,1784378850.094749,1784378850.3000371,1784378850.197393,0.918489439
784,103,pre,0,1784378859.622072,1784378859.827199,1784378859.7246356,0.913126975
785,103,pre,1,1784378859.827463,1784378860.028505,1784378859.927984,0.926533134
786,103,pre,2,1784378860.0287318,1784378860.229076,1784378860.1289039,0.918489439
787,103,pre,3,1784378860.2292778,1784378860.433005,1784378860.3311415,0.906423896
788,103,pre,4,1784378860.4332118,1784378860.638355,1784378860.5357833,0.92787375
789,103,pre,5,1784378860.638619,1784378860.843773,1784378860.741196,0.930554981
790,103,pre,6,1784378860.8440871,1784378861.04685,1784378860.9454684,0.919830055
791,103,pre,7,1784378861.04705,1784378861.252156,1784378861.149603,0.897039585
792,103,post,0,1784378898.377346,1784378898.577524,1784378898.477435,0.886314658
793,103,post,1,1784378898.577733,1784378898.7793589,1784378898.678546,0.878270963
794,103,post,2,1784378898.779571,1784378898.9816902,1784378898.8806305,0.913126975
795,103,post,3,1784378898.981895,1784378899.1835048,1784378899.0826998,0.884974042
796,103,post,4,1784378899.183697,1784378899.3888571,1784378899.286277,0.886314658
797,103,post,5,1784378899.389187,1784378899.594395,1784378899.491791,0.922511286
798,103,post,6,1784378899.594732,1784378899.797197,1784378899.6959646,0.887655274
799,103,post,7,1784378899.7974222,1784378899.999817,1784378899.8986197,0.891677122
800,104,pre,0,1784378944.779999,1784378944.985111,1784378944.882555,1.52310719
801,104,pre,1,1784378944.9854562,1784378945.190602,1784378945.0880291,1.51238226
802,104,pre,2,1784378945.190912,1784378945.396023,1784378945.2934675,1.48959179
803,104,pre,3,1784378945.396238,1784378945.5986838,1784378945.4974608,1.52578842
804,104,pre,4,1784378945.5989099,1784378945.803989,1784378945.7014494,1.52712904
805,104,pre,5,1784378945.804199,1784378946.004948,1784378945.9045734,1.52444781
806,104,pre,6,1784378946.005239,1784378946.210398,1784378946.1078186,1.52176657
807,104,pre,7,1784378946.210635,1784378946.412995,1784378946.311815,1.4989761
808,104,post,0,1784378983.573109,1784378983.778243,1784378983.6756759,1.52310719
809,104,post,1,1784378983.7784839,1784378983.983679,1784378983.8810816,1.49629487
810,104,post,2,1784378983.983883,1784378984.1864488,1784378984.085166,1.52846965
811,104,post,3,1784378984.1866539,1784378984.3877041,1784378984.287179,1.50433857
812,104,post,4,1784378984.3879218,1784378984.593062,1784378984.4904919,1.51506349
813,104,post,5,1784378984.593257,1784378984.794862,1784378984.6940594,1.52712904
814,104,post,6,1784378984.795118,1784378984.999126,1784378984.897122,1.5324915
815,104,post,7,1784378984.999328,1784378985.204354,1784378985.101841,1.52712904
816,105,pre,0,1784378994.488236,1784378994.691384,1784378994.58981,1.49361364
817,105,pre,1,1784378994.691587,1784378994.896061,1784378994.793824,1.49763549
818,105,pre,2,1784378994.896271,1784378995.101451,1784378994.9988608,1.53919458
819,105,pre,3,1784378995.101693,1784378995.306838,1784378995.2042656,1.49629487
820,105,pre,4,1784378995.30703,1784378995.512172,1784378995.409601,1.49093241
821,105,pre,5,1784378995.512377,1784378995.715768,1784378995.6140726,1.50567918
822,105,pre,6,1784378995.715979,1784378995.919693,1784378995.817836,1.52310719
823,105,pre,7,1784378995.919915,1784378996.125086,1784378996.0225005,1.51506349
824,105,post,0,1784379033.244084,1784379033.446111,1784379033.3450975,1.51238226
825,105,post,1,1784379033.446295,1784379033.651428,1784379033.5488615,1.53115089
826,105,post,2,1784379033.651627,1784379033.853379,1784379033.752503,1.52444781
827,105,post,3,1784379033.85357,1784379034.058704,1784379033.956137,1.52042596
828,105,post,4,1784379034.058861,1784379034.261735,1784379034.1602979,1.51908534
829,105,post,5,1784379034.2619588,1784379034.462869,1784379034.362414,1.49495426
830,105,post,6,1784379034.463292,1784379034.66845,1784379034.565871,1.5070198
831,105,post,7,1784379034.6686552,1784379034.871135,1784379034.769895,1.50433857
832,106,pre,0,1784379047.021188,1784379047.221996,1784379047.121592,1.35284898
833,106,pre,1,1784379047.222207,1784379047.42321,1784379047.3227086,1.35687082
834,106,pre,2,1784379047.423412,1784379047.6249752,1784379047.5241938,1.33273974
835,106,pre,3,1784379047.625165,1784379047.829505,1784379047.727335,1.36893637
836,106,pre,4,1784379047.829699,1784379048.034838,1784379047.9322686,1.35418959
837,106,pre,5,1784379048.0350301,1784379048.237875,1784379048.1364527,1.34078343
838,106,pre,6,1784379048.238314,1784379048.4434838,1784379048.340899,1.37832068
839,106,pre,7,1784379048.443677,1784379048.64623,1784379048.5449533,1.37027698
840,106,post,0,1784379085.7983239,1784379086.005526,1784379085.901925,1.35418959
841,106,post,1,1784379086.00581,1784379086.213523,1784379086.1096663,1.36625513
842,106,post,2,1784379086.213747,1784379086.4218318,1784379086.3177896,1.38100191
843,106,post,3,1784379086.422047,1784379086.623311,1784379086.5226789,1.36759575
844,106,post,4,1784379086.623515,1784379086.829717,1784379086.726616,1.36223329
845,106,post,5,1784379086.829986,1784379087.040127,1784379086.9350567,1.36089267
846,106,post,6,1784379087.040343,1784379087.2488651,1784379087.1446042,1.35821144
847,106,post,7,1784379087.249056,1784379087.459153,1784379087.3541045,1.34480528
848,107,pre,0,1784379096.83851,1784379097.0486479,1784379096.943579,1.35150836
849,107,pre,1,1784379097.049058,1784379097.2553012,1784379097.1521797,1.30592742
850,107,pre,2,1784379097.2554932,1784379097.4631848,1784379097.359339,1.35284898
851,107,pre,3,1784379097.463414,1784379097.6717088,1784379097.5675614,1.36223329
852,107,pre,4,1784379097.671961,1784379097.881973,1784379097.776967,1.3716176
853,107,pre,5,1784379097.882161,1784379098.092294,1784379097.9872274,1.35821144
854,107,pre,6,1784379098.0925791,1784379098.295806,1784379098.1941924,1.33139912
855,107,pre,7,1784379098.295999,1784379098.496419,1784379098.396209,1.3635739
856,107,post,0,1784379135.867671,1784379136.071223,1784379135.9694471,1.3890456
857,107,post,1,1784379136.071413,1784379136.275095,1784379136.173254,1.33408035
858,107,post,2,1784379136.275351,1784379136.484283,1784379136.379817,1.32201481
859,107,post,3,1784379136.4844968,1784379136.694704,1784379136.5896006,1.3461459
860,107,post,4,1784379136.694876,1784379136.895342,1784379136.795109,1.3381022
861,107,post,5,1784379136.8956459,1784379137.105802,1784379137.0007238,1.33944282
862,107,post,6,1784379137.106074,1784379137.306991,1784379137.2065325,1.35821144
863,107,post,7,1784379137.307201,1784379137.509311,1784379137.408256,1.34346467
